0.5422138836772985, 2.1560521173484295
0.5497185741088182, 2.164009945662406
0.553470919324578, 2.171276057051228
0.553470919324578, 2.1487847075702593
0.5572232645403379, 2.1273310957756904
0.5684803001876174, 2.195842232710323
0.5759849906191371, 2.13978622019385
0.5872420262664168, 2.216601855398378
0.5947467166979364, 2.1771548394216973
0.6022514071294561, 2.182690522406954
0.6060037523452159, 2.165043138986088
0.6097560975609757, 2.147741776326467
0.6210131332082554, 2.1377062004583314
0.6360225140712947, 2.13078448684407
0.6397748592870546, 2.111753020378221
0.6472795497185743, 2.12109493173718
0.6660412757973735, 2.129743827781637
0.6735459662288932, 2.1103660159572053
0.677298311444653, 2.115556002778553
0.6923076923076925, 2.127665431032804
0.7073170731707319, 2.1501554821244246
0.7260787992495311, 2.122818218999331
0.7448405253283303, 2.1044774956666257
0.7598499061913697, 2.1162409031596305
0.7898686679174486, 2.1155462648584433
0.8198874296435273, 2.1155436680797473
0.8424015009380864, 2.096510578627213
0.8836772983114448, 2.094084862727786
0.9174484052532834, 2.106192667995352
0.954971857410882, 2.1335250621603903
0.9962476547842402, 2.102379623077572
1.0412757973733586, 2.1068739978057223
1.0863039399624768, 2.114482559385083
1.1350844277673549, 2.1331634607269683
1.1876172607879925, 2.1307367710355303
1.2401500938086305, 2.1286561021053383
1.292682926829268, 2.139724222102482
1.3489681050656661, 2.1563283496822194
1.4090056285178236, 2.163935612872232
1.472795497185741, 2.1635840739562573
1.5215759849906192, 2.1431646292773814
1.5590994371482179, 2.119977992300551
1.604127579737336, 2.1310467614923687
1.6454033771106942, 2.0826002843472673
1.6829268292682928, 2.099898076436181
1.7166979362101316, 2.1154660893162034
1.7617260787992497, 2.135877419061654
1.7954971857410884, 2.142448892149289
1.8367729831144466, 2.155248089744672
1.8742964352720453, 2.161473217473724
1.9118198874296435, 2.1794630510851287
1.953095684803002, 2.159390276362173
1.9906191369606003, 2.1407019092815363
2.024390243902439, 2.1119792647221125
2.0619136960600373, 2.141041762693379
2.095684803001876, 2.112319118133955
2.1294559099437147, 2.1202746742665726
2.1669793621013134, 2.115081116874517
2.196998123827392, 2.1029677934522226
2.2345215759849903, 2.103656589001344
2.268292682926829, 2.1039996883865566
2.3058161350844277, 2.1109168576381
2.335834896810506, 2.126831215876705
2.369606003752345, 2.1462054571304297
2.3996247654784235, 2.1358222375143634
2.4371482176360226, 2.1503518635133116
2.4596622889305815, 2.156578289631712
2.4971857410881797, 2.172491998675643
2.5272045028142585, 2.167991132000753
2.557223264540337, 2.196708258405448
2.5834896810506565, 2.1877094464317013
2.6247654784240146, 2.190128021189714
2.6510318949343334, 2.214001181534307
2.6772983114446527, 2.2050023695605603
2.7073170731707314, 2.2240309146503763
2.73733583489681, 2.208111362854379
2.763602251407129, 2.206378986866792
2.7973733583489677, 2.210528314625707
2.8273921200750465, 2.2354392126566993
2.8536585365853657, 2.2215961100255135
2.8761726078799246, 2.2150197679778234
2.9099437148217633, 2.210864597466842
2.936210131332082, 2.1980595571193935
2.9587242026266414, 2.191137194310458
2.9774859287054407, 2.1894054675175445
3.015009380863039, 2.185942013931718
3.041275797373358, 2.1945902607815007
3.063789868667917, 2.1800554412251603
3.090056285178236, 2.181437252088784
3.116322701688555, 2.156867505858982
3.142589118198874, 2.1689759603212218
3.168855534709193, 2.1658595012886512
3.191369606003752, 2.162051325330927
3.2176360225140708, 2.1700075306582183
3.24015009380863, 2.147860254354473
3.266416510318949, 2.142667670754429
3.288930581613508, 2.134361224900511
3.318949343339587, 2.1437011886754482
3.3339587242026263, 2.137471516583678
3.363977485928705, 2.1592682277634596
3.3864915572232643, 2.153383927238261
3.409005628517823, 2.1423093152943773
3.439024390243902, 2.150265196024332
3.4540337711069413, 2.1398832747976138
3.4840525328330205, 2.148877217811305
3.4953095684803, 2.1357274550919585
3.5215759849906187, 2.148181930315444
3.547842401500938, 2.1381450560579602
3.570356472795497, 2.141257295325149
3.592870544090056, 2.1599404688483936
