451 2351.589400 4.083E-55 2.375E-07.00120.00113839.11330.670.000115              4              3                    O  6q     352220 1 1 2 3 2 2     9.0   13.0
451 2355.814000 2.146E-85 3.918E-08.00140.00128102.16560.630.000174              5              4                    Q 18q     352220 1 1 2 3 2 2    37.0   37.0
451 2355.814040 2.291E-84 4.186E-07.00100.00128102.1656-.080.000019              5              4                    Q 18m     582220 3 3 2 3 2 2    37.0   37.0
451 2360.523000 2.830E-72 2.877E-07.00200.00222005.55020.660.000090              7              6                    O  3q     352220 1 1 2 3 2 2     9.0   21.0
451 2362.181900 1.204E-83 4.263E-08.00130.00127479.51420.640.000168              6              5                    Q 15q     352220 1 1 2 3 2 2    93.0   93.0
451 2362.181917 9.559E-83 3.387E-07.00120.00127479.5142-.110.000020              6              5                    Q 15m     582220 3 3 2 3 2 2    93.0   93.0
451 2367.611300 3.892E-50 1.089E-06.00080.00112031.60910.700.000030              1              1                    S 12q     352220 1 1 2 3 2 2    29.0   25.0
451 2370.447900 2.434E-75 1.482E-06.00080.00124320.91050.700.000043              3              3                    S 17q     352220 1 1 2 3 2 2   117.0  105.0
451 2371.728400 5.516E-88 4.018E-09.00410.00429094.64410.660.000254              5              3                    O 21q     352220 1 1 2 3 2 2   117.0  129.0
451 2371.962900 4.703E-87 3.200E-08.00130.00129118.97510.650.000169              3              2                    Q 23q     352220 1 1 2 3 2 2   141.0  141.0
451 2371.963030 6.538E-86 4.453E-07.00110.00129118.9751-.040.000018              3              2                    Q 23m     582220 3 3 2 3 2 2   141.0  141.0
451 2372.793100 1.426E-81 4.795E-08.00130.00126370.30020.640.000156              8              7                    Q  7q     352220 1 1 2 3 2 2    45.0   45.0
451 2372.793123 2.891E-81 9.726E-08.00140.00126370.3002-.130.000021              8              7                    Q  7m     582220 3 3 2 3 2 2    45.0   45.0
451 2376.535500 1.288E-60 2.808E-07.00120.00116649.46880.650.000121              5              4                    O  5q     352220 1 1 2 3 2 2    21.0   33.0
451 2377.910200 2.651E-88 1.593E-06.00080.00130296.13140.690.000048              3              3                    S 22q     352220 1 1 2 3 2 2    49.0   45.0
451 2380.978400 5.672E-67 2.970E-07.00170.00219376.02850.650.000111              6              5                    O  4q     352220 1 1 2 3 2 2     5.0    9.0
451 2390.139800 4.138E-62 1.357E-06.00080.00117771.57110.700.000034              2              2                    S 14q     352220 1 1 2 3 2 2    33.0   29.0
451 2391.728100 2.069E-39 9.603E-07.00090.001 7132.06350.690.000046              0              0                    S 11q     352220 1 1 2 3 2 2    81.0   69.0
451 2391.918800 2.900E-78 1.578E-06.00080.00125499.49000.690.000040              3              3                    S 18q     352220 1 1 2 3 2 2    41.0   37.0
451 2396.293900 2.676E-85 1.651E-06.00080.00129094.64410.690.000042              3              3                    S 21q     352220 1 1 2 3 2 2   141.0  129.0
451 2402.445700 8.000E-35 7.346E-08.00110.001 4051.94300.680.000093              1              0                    O  8q     352220 1 1 2 3 2 2    13.0   17.0
451 2403.285700 2.864E-80 1.641E-06.00080.00126691.35840.690.000045              3              3                    S 19q     352220 1 1 2 3 2 2   129.0  117.0
451 2403.514059 5.524E-81 2.125E-07.00130.00126480.5263-.130.000020              7              6                    Q 11m     582220 3 3 2 3 2 2    69.0   69.0
451 2403.514100 1.335E-81 5.133E-08.00130.00126480.52630.640.000163              7              6                    Q 11q     352220 1 1 2 3 2 2    69.0   69.0
